case_id,fen,source,source_kind,category,game_index,ply,played_move,baseline_move,completed_depth,agent_nodes,agent_elapsed_s,sf_best_move,sf_best_score,sf_candidate_score,sf_best_expectation,sf_candidate_expectation,cp_delta_raw,cp_loss,expectation_delta_raw,expectation_loss,mate_blunder,sign_flip,winning_to_notwinning,pathology_priority
validation_0321,2r1r1k1/6p1/p3pn1p/1p1pn3/1P2pN2/1Bq1P3/PQ3PPP/R2R2K1 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,high_material_24_32+capture_rich,,,,b2c3,5,17590,1.0888984449848067,b2c3,-165,-165,0.0195,0.0195,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0180,8/5pk1/p1p3pp/8/4Q1P1/P3P1K1/2r2q2/8 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,late_11_16+in_check,,,,g3h3,5,1619,0.07090637600049376,g3h3,#-1,#-1,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0048,8/2Q2pk1/6p1/8/p7/5K1P/1q6/8 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,endgame_2_10+capture_available,,,,h3h4,5,22560,0.9272291010129265,f3e3,-543,-550,0.0,0.0,7.0,7.0,0.0,0.0,False,False,False,0.014
validation_0346,r4r2/pp2bkp1/2n2n1p/1N2p3/3pP3/4BN2/PPP2PPP/3R1RK1 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,high_material_24_32+capture_rich,,,,e3d2,5,45228,2.536882014013827,e3d2,-22,-22,0.4945,0.4945,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0181,8/4kpp1/p3p2p/1p6/P3P1P1/1Pn1BK2/5P1P/8 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,late_11_16+capture_available,,,,e3d4,5,5152,0.20179231799556874,e3d4,+300,+300,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_nn_vs_material_g5_p53,3q3r/4kpbp/2Q4p/2Pp4/8/5N1P/P4PP1/6K1 w - - 3 27,/home/rohanhs568/code/aichessathon-starter/nn_vs_material.pgn,pgn,late_11_16+capture_available,5,53,c6b7,c6b7,5,16614,0.8248367449850775,a2a4,-292,-365,0.0,0.0,73.0,73.0,0.0,0.0,False,False,False,0.146
validation_0207,8/5kpp/2p1pr1q/p2p4/3P1PPr/2P3QP/PP3R2/5RK1 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,middle_17_23+capture_available,,,,f2f3,5,12551,0.6563488409738056,g1g2,+355,+413,1.0,1.0,-58.0,0.0,0.0,0.0,False,False,False,0.0
pgn_v1_1_vs_v1_g13_p47,k3b3/1rK1P3/p4Bp1/6P1/8/8/8/8 w - - 4 24,/home/rohanhs568/code/aichessathon-starter/v1_1_vs_v1.pgn,pgn,endgame_2_10+in_check,13,47,c7d8,c7d8,5,1310,0.05114418000448495,c7d8,-342,-342,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_nn_vs_stockfish_2000_g2_p36,rbb2rk1/pp3pp1/1q2P2p/5n2/1P6/P1N2N2/B5PP/R1BQRK2 b - - 2 18,/home/rohanhs568/code/aichessathon-starter/nn_vs_stockfish_2000.pgn,pgn,high_material_24_32+capture_rich,2,36,f7e6,f7e6,5,23491,1.3502612260053866,b8g3,-269,-347,0.0005,0.0,78.0,78.0,0.0005,0.0005,False,False,False,0.161
validation_0316,r1b1k2r/pp3p2/2n1Nn2/3p3p/3P4/2PB2qp/PP1NQ1P1/R4RK1 b kq -,training/data/samples/lichess_validation_250k.csv,validation_sample,high_material_24_32+capture_rich,,,,c8e6,5,25511,1.6330970340059139,c8e6,+228,+228,0.9985,0.9985,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0058,6k1/7p/R5p1/8/P6r/5P2/5K2/8 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,endgame_2_10+capture_available,,,,a6a8,5,6994,0.2404120370047167,f2g3,+8,0,0.501,0.5,8.0,8.0,0.0010000000000000009,0.0010000000000000009,False,False,False,0.02600000000000001
validation_0223,r3k2r/1p2ppbp/pn4p1/8/3N4/1PP1B3/1P3PPP/R4RK1 b kq -,training/data/samples/lichess_validation_250k.csv,validation_sample,middle_17_23+capture_available,,,,b6d5,5,9648,0.4699697610049043,b6d5,-8,-8,0.4985,0.4985,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_nn_vs_material_g5_p44,2rq3r/PQ1knpbp/7p/2Pp4/8/5N1P/P4PP1/4R1K1 b - - 0 22,/home/rohanhs568/code/aichessathon-starter/nn_vs_material.pgn,pgn,middle_17_23+in_check,5,44,c8c7,c8c7,5,10267,0.5212298359838314,c8c7,+94,+94,0.7075,0.7075,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_nn_vs_material_g5_p29,1r1q1b1r/pppknp1p/3p3p/3P4/1P1P4/5N1P/P1P2PP1/R2QR1K1 w - - 0 15,/home/rohanhs568/code/aichessathon-starter/nn_vs_material.pgn,pgn,high_material_24_32+capture_available,5,29,c2c4,c2c4,5,21031,1.0713897410023492,f3h4,+4,-74,0.5015,0.3935,78.0,78.0,0.10799999999999993,0.10799999999999993,False,False,False,1.235999999999999
pgn_nn_vs_stockfish_2000_g4_p26,r1b2rk1/pp3ppp/1qn1p3/3p2N1/1bP2B2/1Q2P3/PP1NB1PP/2K2R1n b - - 1 13,/home/rohanhs568/code/aichessathon-starter/nn_vs_stockfish_2000.pgn,pgn,high_material_24_32+capture_available,4,26,b4d2,e6e5,5,36401,2.2690730890026316,h7h6,+419,+435,1.0,1.0,-16.0,0.0,0.0,0.0,False,False,False,0.0
validation_0131,6k1/8/4pPP1/5p2/p1bP4/P1P2B2/5K2/7R w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,late_11_16+quiet,,,,h1h7,5,6009,0.25889668200397864,h1h5,+724,#+8,1.0,1.0,-99268.0,0.0,0.0,0.0,False,False,False,0.0
validation_0164,8/4k2p/p1R3p1/r1p1pp2/2K2P2/4P1P1/7P/8 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,late_11_16+capture_rich,,,,f4e5,5,6558,0.27534659701632336,f4e5,-36,-36,0.4885,0.4885,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0034,3k4/8/PR6/5B2/8/8/1K6/8 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,endgame_2_10+quiet,,,,d8c7,5,1599,0.05643999099265784,d8c7,-879,-879,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_v1_1_vs_v1_g13_p15,1r6/1kr1Q3/p1b1pBp1/3pP1P1/P7/1P2Pp2/3K4/8 w - - 3 8,/home/rohanhs568/code/aichessathon-starter/v1_1_vs_v1.pgn,pgn,middle_17_23+capture_available,13,15,e7e6,e7b4,5,8850,0.4226139529782813,e7e6,0,-101,0.5,0.2435,101.0,101.0,0.2565,0.2565,False,False,False,2.767
validation_0143,2R5/5ppk/1p4p1/pP6/q2PrPP1/7P/1Q4K1/8 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,late_11_16+quiet,,,,b2f2,5,7119,0.32956566600478254,b2f2,+425,+425,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,0.0
suite_0042,8/8/1N2k3/1p2n3/4K3/8/1P6/8 w - - 0 1,training/data/test_fens_60.txt,fen_suite,endgame_2_10+quiet,,,,e4d4,5,2073,0.06843786299577914,b2b3,+1,+2,0.5005,0.5005,-1.0,0.0,0.0,0.0,False,False,False,0.0
validation_0231,3r1k2/1q3ppp/p3pn2/1p2N3/1P6/P1Q3P1/4PPKP/2R5 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,middle_17_23+in_check,,,,f2f3,5,16084,0.8163149359752424,c3c6,+185,+76,0.996,0.6,109.0,109.0,0.396,0.396,False,False,False,4.178
validation_0081,8/2r1k1pp/8/8/3R4/4pP1P/4K1P1/8 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,endgame_2_10+quiet,,,,c7c2,5,3011,0.10286353799165227,c7c2,-11,-11,0.498,0.498,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0334,3rrnk1/1pp1bpp1/2n1q3/p2bp1P1/P3N3/2PPB3/1PBNQP2/R3K1R1 b Q -,training/data/samples/lichess_validation_250k.csv,validation_sample,high_material_24_32+capture_available,,,,c6d4,5,13161,0.7782449919905048,f8g6,-98,-179,0.2585,0.021,81.0,81.0,0.23750000000000002,0.23750000000000002,False,False,False,2.537
suite_0022,8/1b4k1/p2p4/Pp1P2p1/1Pr5/1R3BKP/3R4/4r3 w - - 0 1,training/data/test_fens_60.txt,fen_suite,late_11_16+quiet,,,,d2e2,5,17811,0.8334239260002505,f3e2,-41,-49,0.484,0.4755,8.0,8.0,0.008500000000000008,0.008500000000000008,False,False,False,0.10100000000000008
validation_0179,1r5k/6p1/3p3p/q7/3b4/Q7/K1R3PP/3R4 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,late_11_16+capture_available,,,,a5d5,5,3472,0.18466312601231039,a5d5,#+3,#+3,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0281,2r3k1/p4ppp/Qp3n2/4p3/5B2/2q1P2P/P4PP1/2RR2K1 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,middle_17_23+capture_available,,,,c3c1,5,6241,0.32359447798808105,c3c1,-429,-429,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_v1_1_vs_v1_g13_p65,1k1Kb3/1r6/6p1/6P1/8/8/p7/B7 w - - 0 33,/home/rohanhs568/code/aichessathon-starter/v1_1_vs_v1.pgn,pgn,endgame_2_10+capture_available,13,65,a1e5,a1e5,5,1894,0.07623228602460586,a1e5,-531,-531,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_nn_vs_material_g6_p44,2kr2r1/ppp2pp1/8/3n1P1p/6n1/6P1/PqP1P2P/R1Q1KB1R b KQ - 1 22,/home/rohanhs568/code/aichessathon-starter/nn_vs_material.pgn,pgn,middle_17_23+capture_rich,6,44,b2c3,b2c3,5,10312,0.6259168150136247,b2c3,#+4,#+4,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0323,r3k2r/pp1b1pp1/3p1R1p/2pP4/1qP1P3/1PN5/P1Q1B1PP/3R2K1 b kq -,training/data/samples/lichess_validation_250k.csv,validation_sample,high_material_24_32+capture_rich,,,,g7f6,5,17480,0.8741493739944417,g7f6,-63,-63,0.4335,0.4335,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0308,4rrk1/p1qn2bp/2p1p1p1/2pp4/N4P2/1P1P1RQP/P1PB2P1/5R1K b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,high_material_24_32+capture_available,,,,a7a5,5,24356,1.3451470020227134,c7d8,-13,-42,0.495,0.4725,29.0,29.0,0.02250000000000002,0.02250000000000002,False,False,False,0.2830000000000002
validation_0343,3rr1k1/1pp2pp1/p1n2b1p/8/3P2b1/2NBPN1P/PP3PP1/R4RK1 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,high_material_24_32+capture_rich,,,,g4f3,5,17258,1.0131324249960016,g4f3,-138,-138,0.053,0.053,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0036,8/k3rp2/P7/5RPp/1K5P/8/8/8 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,endgame_2_10+capture_available,,,,a7a6,5,3687,0.1288408120162785,a7a6,-380,-380,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0315,rnbq1rk1/1p1p1ppp/p7/4N3/1Q6/8/PPP1nPPP/R1B1K2R w KQ -,training/data/samples/lichess_validation_250k.csv,validation_sample,high_material_24_32+capture_rich,,,,c1e3,5,58479,3.178935003001243,c1e3,-311,-311,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_v1_1_vs_v1_g11_p44,8/3B4/p7/P3k3/3pb2p/8/1pr5/4RK2 b - - 1 22,/home/rohanhs568/code/aichessathon-starter/v1_1_vs_v1.pgn,pgn,late_11_16+quiet,11,44,c2c1,c2c1,5,3591,0.1609051710111089,c2c1,+885,+885,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0288,5r1k/4rp1p/p3q1p1/2p5/2P5/P4Q1P/1P4P1/5R1K b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,middle_17_23+capture_available,,,,e6e5,5,35662,1.38736610498745,f7f6,+519,+458,1.0,1.0,61.0,61.0,0.0,0.0,False,False,False,0.122
validation_0107,8/5p1k/3Q2pp/1p2Pq2/p4P2/P6P/1P3KP1/8 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,late_11_16+capture_available,,,,e5e6,5,9056,0.3655334859795403,f2f3,+71,+37,0.5775,0.5125,34.0,34.0,0.06500000000000006,0.06500000000000006,False,False,False,0.7180000000000006
validation_0039,8/6bP/p7/5k2/8/P7/5B2/5K2 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,endgame_2_10+quiet,,,,f1e2,5,7274,0.27096225300920196,f1e2,+3,+3,0.5005,0.5005,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_nn_vs_material_g5_p28,1r1qkb1r/pppBnp1p/3p3p/3P4/1P1P4/5N1P/P1P2PP1/R2QR1K1 b - - 0 14,/home/rohanhs568/code/aichessathon-starter/nn_vs_material.pgn,pgn,high_material_24_32+in_check,5,28,e8d7,d8d7,5,5192,0.24726309700054117,d8d7,+110,+110,0.809,0.809,0.0,0.0,0.0,0.0,False,False,False,0.0
suite_0009,r3kb1r/6p1/pqb1pp1p/3pB3/3p2P1/1P6/P1P2PBP/R2Q1RK1 w kq - 0 1,training/data/test_fens_60.txt,fen_suite,high_material_24_32+capture_rich,,,,e5d4,5,10776,0.6533078409847803,e5d4,+8,+8,0.503,0.503,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0153,8/5k2/ppp4p/6P1/4KP1P/8/PP6/8 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,late_11_16+capture_available,,,,g5h6,5,3421,0.12864882001304068,e4e5,+550,+655,1.0,1.0,-105.0,0.0,0.0,0.0,False,False,False,0.0
validation_0367,3r1rk1/1q1b1pb1/ppn3pp/3p4/2n2BP1/1NP2N1P/PP3PB1/R2QR1K1 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,high_material_24_32+capture_available,,,,a1c1,5,57567,3.434186933998717,d1c2,+67,-59,0.607,0.417,126.0,126.0,0.19,0.19,False,False,False,2.152
pgn_v1_1_vs_v1_g8_p47,8/3k1ppp/2r5/r3PpP1/2pP4/pp4P1/1B1K2B1/1R6 w - - 0 24,/home/rohanhs568/code/aichessathon-starter/v1_1_vs_v1.pgn,pgn,middle_17_23+capture_available,8,47,g2c6,b2c3,5,19279,1.0177658750035334,g2c6,-206,-358,0.001,0.0,152.0,152.0,0.001,0.001,False,False,False,0.314
pgn_v1_1_vs_v1_g22_p18,3k4/7R/5Kp1/p5P1/7p/r7/8/8 b - - 3 9,/home/rohanhs568/code/aichessathon-starter/v1_1_vs_v1.pgn,pgn,endgame_2_10+quiet,22,18,h4h3,h4h3,5,3284,0.10695939301513135,h4h3,0,0,0.5,0.5,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0120,4q2k/6pp/8/p3r3/R1Q5/5N2/3b1rPP/5RK1 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,late_11_16+capture_rich,,,,f2f1,5,11237,0.5996451569953933,f2f1,+229,+229,0.9995,0.9995,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0184,8/7p/7k/1r2N3/1P3Pn1/6P1/7P/1R4K1 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,late_11_16+capture_available,,,,e5g4,5,5931,0.2519318329868838,e5g4,+602,+602,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0154,4r3/B5k1/1p2p1pp/2p1n3/8/P4R2/1PPK2PP/8 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,late_11_16+capture_available,,,,e5f3,5,9377,0.4688185139966663,e8a8,+302,+171,1.0,0.9915,131.0,131.0,0.008499999999999952,0.008499999999999952,False,False,False,0.34699999999999953
pgn_v1_1_vs_v1_g23_p23,8/P6R/2k5/8/r7/7K/8/8 w - - 5 12,/home/rohanhs568/code/aichessathon-starter/v1_1_vs_v1.pgn,pgn,endgame_2_10+quiet,23,23,h3g2,h7g7,5,6755,0.22399582699290477,h7g7,0,0,0.5,0.5,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_v1_1_vs_v1_g14_p38,k3r3/1r2P3/3K1Bp1/p4bP1/P7/8/8/8 b - - 0 19,/home/rohanhs568/code/aichessathon-starter/v1_1_vs_v1.pgn,pgn,late_11_16+capture_available,14,38,f5g4,e8c8,5,8259,0.3396255119878333,b7a7,+648,+648,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_v1_1_vs_v1_g3_p27,rnb2k2/p4p1p/2pP4/7n/7b/2PB1PN1/p1P2RPP/R2Q2K1 w - - 1 14,/home/rohanhs568/code/aichessathon-starter/v1_1_vs_v1.pgn,pgn,middle_17_23+capture_available,3,27,g3h5,g3h5,5,10050,0.6184280889865477,d1d2,+666,+696,1.0,1.0,-30.0,0.0,0.0,0.0,False,False,False,0.0
validation_0264,3q2k1/pp3ppp/3rpn2/2p5/2P5/1P2PN1P/P1Q2PP1/3R2K1 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,middle_17_23+capture_available,,,,d1d6,5,13196,0.6573309049999807,d1d6,0,0,0.5,0.5,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0314,3rr3/pp4k1/2p1pnp1/4b1q1/4PN1p/P2BQ1PP/1PP5/1K1R2R1 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,high_material_24_32+capture_rich,,,,g7h8,5,39714,2.131720826990204,g7h7,+77,-102,0.6185,0.238,179.0,179.0,0.38050000000000006,0.38050000000000006,False,False,False,4.163
validation_0232,1rbRn1k1/1p2qpp1/p6p/2r5/2N5/3QP2P/2B3P1/3R2K1 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,middle_17_23+capture_rich,,,,c8f5,5,19667,0.944527551997453,c8f5,+144,+144,0.956,0.956,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_nn_vs_material_g5_p3,rnbqkb1r/pppppppp/7n/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 1 2,/home/rohanhs568/code/aichessathon-starter/nn_vs_material.pgn,pgn,high_material_24_32+quiet,5,3,d2d4,d2d4,5,12265,0.7148283349815756,d2d4,+118,+118,0.828,0.828,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0006,8/8/4B3/8/7K/8/6kn/6n1 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,endgame_2_10+quiet,,,,e6d5,5,2451,0.07387936799204908,h4g5,-1,-9,0.5,0.4985,8.0,8.0,0.0015000000000000013,0.0015000000000000013,False,False,False,0.031000000000000014
pgn_nn_vs_stockfish_2000_g1_p42,1r5r/p1q2kp1/p2b1p2/2pQp2p/B1Pp2b1/B7/P2N1PPP/1R2R1K1 b - - 7 21,/home/rohanhs568/code/aichessathon-starter/nn_vs_stockfish_2000.pgn,pgn,high_material_24_32+in_check,1,42,g4e6,g4e6,5,11314,0.7181352179904934,g4e6,-194,-194,0.006,0.006,0.0,0.0,0.0,0.0,False,False,False,0.0
suite_0017,2r2rk1/pp3ppp/2n5/3pPb2/1q6/1PnBP3/P1QN1PPP/R3K2R w KQ - 0 1,training/data/test_fens_60.txt,fen_suite,high_material_24_32+capture_available,,,,d3f5,5,8776,0.4704610409971792,d3f5,-105,-105,0.2205,0.2205,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_nn_vs_stockfish_full_g4_p42,r2kr3/2p1b3/2bpB2Q/pp6/8/2P1B3/P1P2PPP/3R1RK1 b - - 0 21,/home/rohanhs568/code/aichessathon-starter/nn_vs_stockfish_full.pgn,pgn,middle_17_23+capture_available,4,42,a8a6,a8a6,5,19771,1.0400755490118172,a5a4,-834,-876,0.0,0.0,42.0,42.0,0.0,0.0,False,False,False,0.084
validation_0092,8/3Kn3/2p2k2/8/1pp5/8/1P6/8 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,endgame_2_10+quiet,,,,d7d6,5,2027,0.06423941100365482,d7c7,-718,-822,0.0,0.0,104.0,104.0,0.0,0.0,False,False,False,0.208
validation_0313,rn1qk1nr/ppp1ppb1/2bp2pp/8/P3P2P/1PN3P1/2PP1PB1/R1BQK1NR b KQkq -,training/data/samples/lichess_validation_250k.csv,validation_sample,high_material_24_32+capture_available,,,,g7c3,5,12465,0.8077983230177779,c6d7,+16,-25,0.516,0.4725,41.0,41.0,0.04350000000000004,0.04350000000000004,False,False,False,0.5170000000000003
pgn_v1_1_vs_v1_g7_p82,8/8/1p2P3/p5R1/3P3P/1k1K4/3n3r/8 b - - 0 41,/home/rohanhs568/code/aichessathon-starter/v1_1_vs_v1.pgn,pgn,endgame_2_10+capture_available,7,82,b3b4,b3a3,5,5274,0.22379582800203934,h2h4,-40,-445,0.486,0.0,405.0,405.0,0.486,0.486,False,False,False,5.67
pgn_v1_1_vs_v1_g13_p23,k1r5/1b6/p2Q1Bp1/3pP1P1/P7/1P2Pp2/2r2K2/8 w - - 7 12,/home/rohanhs568/code/aichessathon-starter/v1_1_vs_v1.pgn,pgn,late_11_16+in_check,13,23,f2f3,f2f3,5,4136,0.17824214999563992,f2f3,-45,-45,0.48,0.48,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0103,8/1p1k1p2/1R6/3p4/3B4/1P2K3/r6P/4b3 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,late_11_16+capture_available,,,,e1f2,5,7938,0.340139782987535,e1h4,+12,0,0.5025,0.5,12.0,12.0,0.0024999999999999467,0.0024999999999999467,False,False,False,0.04899999999999947
pgn_v1_1_vs_v1_g13_p24,k1r5/1b6/p2Q1Bp1/3pP1P1/P7/1P2PK2/2r5/8 b - - 0 12,/home/rohanhs568/code/aichessathon-starter/v1_1_vs_v1.pgn,pgn,late_11_16+quiet,13,24,d5d4,d5d4,5,7571,0.3250537219864782,d5d4,+66,+66,0.5615,0.5615,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0216,1B4k1/p4ppp/8/8/3P2n1/2Q1n1P1/1P2P2P/q3KR2 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,middle_17_23+in_check,,,,e1d2,5,2170,0.11718972801463678,e1d2,-471,-471,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0265,6k1/pb1q2p1/1pn1p2p/5p2/7P/1PQ1P1P1/P2N1PB1/6K1 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,middle_17_23+capture_available,,,,c6e7,5,31433,1.4853527119848877,c6e7,-4,-4,0.499,0.499,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_nn_vs_material_g18_p11,r1b1kb1r/ppp1qppp/2n2n2/3pp3/8/7N/PPPPPPPP/RNBQKB1R w KQkq - 6 6,/home/rohanhs568/code/aichessathon-starter/nn_vs_material.pgn,pgn,high_material_24_32+quiet,18,11,h3g1,e2e3,5,21250,1.3174004920001607,d2d3,-227,-233,0.0055,0.0045,6.0,6.0,0.001,0.001,False,False,False,0.022
validation_0273,r1b2rk1/pp3ppp/4p3/8/2NPn3/P1B5/1P2BKPP/R6R w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,middle_17_23+in_check,,,,f2e1,5,11081,0.5143569849897176,f2e1,+419,+419,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_nn_vs_stockfish_2000_g3_p19,rn2kb1r/p2bqppp/5n2/1B2p3/4P3/5N2/PPP2PPP/R1BQ1RK1 w kq - 3 10,/home/rohanhs568/code/aichessathon-starter/nn_vs_stockfish_2000.pgn,pgn,high_material_24_32+capture_available,3,19,f3e5,f1e1,5,66415,3.571127545001218,b5c4,-170,-411,0.0245,0.0,241.0,241.0,0.0245,0.0245,False,False,False,0.727
validation_0296,4r3/1q3k2/b5R1/2p2P2/p2p4/P2P3p/1P2r1PP/1R1Q3K w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,middle_17_23+capture_available,,,,b1c1,5,35048,1.8806837309966795,b2b3,-609,-754,0.0,0.0,145.0,145.0,0.0,0.0,False,False,False,0.29
pgn_v1_1_vs_v1_g5_p72,4RR2/1p3k2/2p5/8/1pP1B1r1/1P2P3/P3K1P1/8 b - - 10 36,/home/rohanhs568/code/aichessathon-starter/v1_1_vs_v1.pgn,pgn,late_11_16+in_check,5,72,f7g7,f7g7,5,1741,0.0852013659896329,f7g7,-877,-877,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0375,8/7k/3b3p/3n2p1/p1pPqpN1/PpPb1N1P/1P1Br1P1/R2Q2K1 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,high_material_24_32+capture_rich,,,,e2g2,5,24906,1.3957135989912786,e4f5,+468,+175,1.0,0.991,293.0,293.0,0.009000000000000008,0.009000000000000008,False,False,False,0.676
pgn_v1_1_vs_v1_g5_p65,7k/1p6/2p5/4R3/1pP1B3/1P2P1r1/P3K1P1/5R2 w - - 3 33,/home/rohanhs568/code/aichessathon-starter/v1_1_vs_v1.pgn,pgn,late_11_16+capture_available,5,65,e5e8,e5e7,5,10152,0.44308942201314494,e5e7,#+5,#+5,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0061,8/8/5k2/1p6/1P2n3/1P1b4/2r5/4K3 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,endgame_2_10+quiet,,,,c2c1,5,5124,0.20305906899739057,c2c1,#+1,#+1,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_v1_1_vs_v1_g11_p40,8/3B4/p7/P3k3/2rpb2p/1p6/4RK2/8 b - - 1 20,/home/rohanhs568/code/aichessathon-starter/v1_1_vs_v1.pgn,pgn,late_11_16+quiet,11,40,c4c2,c4c2,5,3510,0.13983402101439424,d4d3,+703,+731,1.0,1.0,-28.0,0.0,0.0,0.0,False,False,False,0.0
suite_0045,8/1r5R/1k1pK3/2pP4/8/8/8/8 w - - 0 1,training/data/test_fens_60.txt,fen_suite,endgame_2_10+capture_available,,,,h7h2,5,4383,0.15654032499878667,h7h1,0,0,0.5,0.5,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_v1_1_vs_v1_g17_p13,8/8/5k1p/3n4/3N2r1/8/6P1/5RK1 b - - 10 7,/home/rohanhs568/code/aichessathon-starter/v1_1_vs_v1.pgn,pgn,endgame_2_10+in_check,17,13,d5f4,d5f4,5,4130,0.14619879401288927,d5f4,+9,+9,0.5015,0.5015,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_nn_vs_stockfish_2000_g7_p136,3r4/1p6/1k4p1/7p/R7/2q5/K7/8 b - - 1 68,/home/rohanhs568/code/aichessathon-starter/nn_vs_stockfish_2000.pgn,pgn,endgame_2_10+quiet,7,136,c3c2,d8d2,5,4604,0.18350456599728204,d8d2,#+2,#+2,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_v1_1_vs_v1_g6_p44,r6k/ppp3q1/2b4p/2p2P2/2P1P3/1P6/3P1R1P/7K b - - 0 22,/home/rohanhs568/code/aichessathon-starter/v1_1_vs_v1.pgn,pgn,middle_17_23+capture_available,6,44,c6e4,c6e4,5,3239,0.15861415199469775,c6e4,#+2,#+2,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,0.0
